ID,asOfDate,type,description,currency,originalNotional,currentNotional,price_date,price_source,price,marketValue,accruedAmount,cusip,isin,fund_name,fund_id,cdoDealId,rmbsClassId,Security_Name,Security_Master_ID,Class_ID,Issuer_Name,Issuer_Id,account_ID,rating_Moody,rating_Sp,rating_fitch,ratings,coupon,asset_class,asset_detail,capital_structure,funded_status,rating_category,rating_level,long_short_io,ZaisId,asset_subclass,Fund_Currency,floating_index_code,IMFactor,Moodys_Derived_Rating,Fund_Is_Deferring,Recovery_Rate
196654825,2021-05-16 00:00:00.0000000,"Bond","WFRBS 2014-C22 D","USD",4847000.00,4847000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",91.5000000000,4435005.00,8179.08,"92890KAJ4","US92890KAJ43","INARI FUND LP",205,,,"WFRBS 2014-C22 D",353922,5398691,"WF-RBS COMMERCIAL MORTGAGE TRUST 2014-C22",5184882,,,,,"-/-/-","4.049887 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",1,,,
196654861,2021-05-16 00:00:00.0000000,"Bond","CAS 2020-R01 1B1","USD",3433000.00,3433000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",99.6303800000,3420310.95,6400.89,"20754CAF6","US20754CAF68","INARI FUND LP",205,,,"CAS 2020-R01 1B1",353927,5398696,"CONNECTICUT AVENUE SECURITIES 2020-R01",5184886,,,,,"-/-/-","1M L + 3 bps","CRT",,"Mezz CRT",,,3000,"Long",,"CRT","USD","US0001M",1,,,
196654862,2021-05-16 00:00:00.0000000,"Bond","STACR 2020-DNA1 B2","USD",1859000.00,1859000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",95.3927800000,1773351.78,5531.69,"35565HBE4","US35565HBE45","INARI FUND LP",205,,,"STACR 2020-DNA1 B2",353930,5398699,"STRUCTURED AGENCY CREDIT RISK DEBT NOTES 2020-DNA1",5184888,,,"NR        ",,"-/NR/-","1M L + 5 bps","CRT",,"Mezz CRT",,,3000,"Long",,"CRT","USD","US0001M",1,,,
196654867,2021-05-16 00:00:00.0000000,"Bond","JPMCC 2019-MFP G","USD",5793000.00,5793000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",96.1135100000,5567855.63,667.50,"46651MAS5","US46651MAS52","INARI FUND LP",205,,,"JPMCC 2019-MFP G",353932,5398701,"JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES 2019-MFP",5184831,,,,,"-/-/-","1M L + 4 bps","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","US0001M",1,,,
196654876,2021-05-16 00:00:00.0000000,"Bond","JPMCC 2020-LOOP G","USD",4300000.00,4300000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",84.2154600000,3621264.78,6918.47,"46651WAN4","US46651WAN48","INARI FUND LP",205,,,"JPMCC 2020-LOOP G",353934,5398703,"JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES 2020-LOOP",5184891,,,,,"-/-/-","3.861470 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",1,,,
196654877,2021-05-16 00:00:00.0000000,"Bond","STACR 2020-HQA1 B2","USD",1745000.00,1745000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",94.9475300000,1656834.40,5047.05,"35565JBE0","US35565JBE01","INARI FUND LP",205,,,"STACR 2020-HQA1 B2",353935,5398704,"STRUCTURED AGENCY CREDIT RISK DEBT NOTES 2020-HQA1",5184892,,,"NR        ",,"-/NR/-","1M L + 5 bps","CRT",,"Mezz CRT",,,3000,"Long",,"CRT","USD","US0001M",1,,,
196654919,2021-05-16 00:00:00.0000000,"Bond","SNVA 2020-1A B","USD",14500000.00,12310171.95,2021-04-30 00:00:00.0000000,"CSFB",104.0156000000,12804499.22,30310.38,"86745NAB4","US86745NAB47","INARI FUND LP",205,,,"SNVA 2020-1A B",353948,5398717,"SUNNOVA SOLAR ISSUER, LLC",5184903,,,,,"-/-/-","5.540000 %","ABS",,"Mezz",,,3000,"Long",,"Consumer Loan ABS","USD","",0.8489773762,,,
196654926,2021-05-16 00:00:00.0000000,"Bond","MOFT 2020-ABC E","USD",8360000.00,8360000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",89.9500400000,7519823.34,12110.51,"55317BAL1","US55317BAL18","INARI FUND LP",205,,,"MOFT 2020-ABC E",353961,5398729,"MOFT TRUST 2020-ABC",5184912,,,,,"-/-/-","3.476700 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",1,,,
196654958,2021-05-16 00:00:00.0000000,"Bond","LPMS 2020-1A B","USD",2460000.00,2460000.00,2021-04-30 00:00:00.0000000,"Guggenheim",100.0000000000,2460000.00,2149.63,"50214EAB2","US50214EAB20","INARI FUND LP",205,,,"LPMS 2020-1A B",353981,5398742,"LP LMS ASSET SECURITIZATION TRUST 2020-1",5184916,,,,,"-/-/-","5.243000 %","ABS",,"Mezz",,,3000,"Long",,"Consumer Loan ABS","USD","",1,,,
196655100,2021-05-16 00:00:00.0000000,"Bond","AWPT 2016-5A ER","USD",1851000.00,1851000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",92.3179000000,1708804.33,6710.65,"28623BAA1","US28623BAA17","INARI FUND LP",205,,,"AWPT 2016-5A ER",354142,5398783,"ARROWPOINT CLO 2016-5, LTD",5184465,,,,,"-/-/-","3M L + 6 bps","HY",,"MEZZ",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655118,2021-05-16 00:00:00.0000000,"Bond","JPMCC 2019-MFP XG","USD",5793000.00,5793000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",0.4092000000,23704.96,80.46,"46651MAU0","US46651MAU09","INARI FUND LP",205,,,"JPMCC 2019-MFP XG",354042,5398793,"JP MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES 2019-MFP",5184831,,,,,"-/-/-","0.500000 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",1,,,
196655149,2021-05-16 00:00:00.0000000,"Bond","MCAS 2020-01 M10","USD",2981000.00,2981000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",103.2656500000,3078349.03,6386.18,"62548QAD3","US62548QAD34","INARI FUND LP",205,,,"MCAS 2020-01 M10",354043,5398794,"MULTIFAMILY CONNECTICUT AVENUE SECURITIES TRUST 2020-01",5184924,,,,,"-/-/-","1M L + 3 bps","CMBS",,"MEZZC",,,3000,"Long",,"CMBS","USD","US0001M",1,,,
196655199,2021-05-16 00:00:00.0000000,"Bond","CAS 2020-R02 2B1","USD",5495000.00,5495000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",97.6614600000,5366497.23,9482.33,"20754WAC9","US20754WAC91","INARI FUND LP",205,,,"CAS 2020-R02 2B1",354059,5398805,"CONNECTICUT AVENUE SECURITIES 2020-R02",5184953,,,,,"-/-/-","1M L + 3 bps","CRT",,"Mezz CRT",,,3000,"Long",,"CRT","USD","US0001M",1,,,
196655206,2021-05-16 00:00:00.0000000,"Bond","STACR 2020-DNA2 B1","USD",2476000.00,2476000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",99.5837200000,2465692.91,3584.88,"35565KBD9","US35565KBD90","INARI FUND LP",205,,,"STACR 2020-DNA2 B1",354062,5398808,"STRUCTURED AGENCY CREDIT RISK DEBT NOTES 2020-DNA2",5184956,,,"B         ",,"-/B/-","1M L + 2 bps","CRT",,"Mezz CRT",,,3000,"Long",,"CRT","USD","US0001M",1,,,
196655265,2021-05-16 00:00:00.0000000,"Bond","EART 2020-2A E","USD",3186000.00,3186000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",114.1899100000,3638090.53,636.32,"30167YAJ0","US30167YAJ01","INARI FUND LP",205,,,"EART 2020-2A E",354067,5398813,"EXETER AUTOMOBILE RECEIVABLES TRUST 2020-2A",5184960,,,"BB        ",,"-/BB/-","7.190000 %","ABS",,"Mezz",,,3000,"Long",,"Auto Loan ABS","USD","",1,,,
196655266,2021-05-16 00:00:00.0000000,"Bond","DTAOT 2020-2A E","USD",1627000.00,1627000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",113.0795200000,1839803.79,324.04,"23343RAJ7","US23343RAJ77","INARI FUND LP",205,,,"DTAOT 2020-2A E",354068,5398814,"DT AUTO OWNER TRUST 2020-2A",5184961,,,"BB-       ",,"-/BB-/-","7.170000 %","ABS",,"Mezz",,,3000,"Long",,"Auto Loan ABS","USD","",1,,,
196655273,2021-05-16 00:00:00.0000000,"Bond","CPS 2020-B E","USD",1966000.00,1966000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",113.8243100000,2237785.93,403.03,"12656CAJ4","US12656CAJ45","INARI FUND LP",205,,,"CPS 2020-B E",354069,5398815,"CPS AUTO TRUST 2020-B",5184962,,,"BB-       ",,"-/BB-/-","7.380000 %","ABS",,"Mezz",,,3000,"Long",,"Auto Loan ABS","USD","",1,,,
196655282,2021-05-16 00:00:00.0000000,"Bond","GWOLF 2020-3RA DR","USD",1100000.00,1100000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",100.1781000000,1101959.10,5209.42,"39809JAA7","US39809JAA79","INARI FUND LP",205,,,"GWOLF 2020-3RA DR",354072,5398818,"GREYWOLF CLO LTD 2020-3RA",5184965,,,"BB-       ",,"-/BB-/-","3M L + 6 bps","HY",,"MEZZ",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655319,2021-05-16 00:00:00.0000000,"Bond","MSAIC 2020-1A C","USD",1600000.00,1600000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",102.5129300000,1640206.88,5165.33,"61946NAC2","US61946NAC20","INARI FUND LP",205,,,"MSAIC 2020-1A C",354080,5398826,"MOSAIC SOLAR LOANS LLC 2020-1A",5184970,,,,,"-/-/-","4.470000 %","ABS",,"Mezz",,,3000,"Long",,"ABS","USD","",1,,,
196655320,2021-05-16 00:00:00.0000000,"Bond","MSAIC 2020-1A D","USD",1080000.00,1080000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",102.8070900000,1110316.57,5389.80,"61946NAD0","US61946NAD03","INARI FUND LP",205,,,"MSAIC 2020-1A D",354081,5398827,"MOSAIC SOLAR LOANS LLC 2020-1A",5184970,,,,,"-/-/-","6.910000 %","ABS",,"Mezz",,,3000,"Long",,"ABS","USD","",1,,,
196655370,2021-05-16 00:00:00.0000000,"Bond","WELF 2019-1A D","USD",1039000.00,1039000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",98.8838000000,1027402.68,5318.94,"94950QAA3","US94950QAA31","INARI FUND LP",205,,,"WELF 2019-1A D",354095,5398841,"WELLFLEET CLO 2019-1, LTD.",5184983,,,,,"-/-/-","3M L + 6 bps","HY",,"MEZZ",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655371,2021-05-16 00:00:00.0000000,"Bond","STACR 2020-DNA3 B1","USD",2340000.00,2340000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",104.4489800000,2444106.13,6767.97,"35565WBD3","US35565WBD39","INARI FUND LP",205,,,"STACR 2020-DNA3 B1",354097,5398843,"STRUCTURED AGENCY CREDIT RISK DEBT NOTES 2020-DNA3",5184985,,,"B         ",,"-/B/-","1M L + 5 bps","CRT",,"Mezz CRT",,,3000,"Long",,"CRT","USD","US0001M",1,,,
196655402,2021-05-16 00:00:00.0000000,"Bond","STACR 2020-DNA3 B2","USD",1160000.00,1160000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",118.3312300000,1372642.27,6093.95,"35565WBE1","US35565WBE12","INARI FUND LP",205,,,"STACR 2020-DNA3 B2",354098,5398844,"STRUCTURED AGENCY CREDIT RISK DEBT NOTES 2020-DNA3",5184985,,,"NR        ",,"-/NR/-","1M L + 9 bps","CRT",,"Mezz CRT",,,3000,"Long",,"CRT","USD","US0001M",1,,,
196655407,2021-05-16 00:00:00.0000000,"Bond","MVWOT 2020-1A D","USD",2084000.00,1699327.82,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",109.1612100000,1855006.81,8762.87,"55400EAD1","US55400EAD13","INARI FUND LP",205,,,"MVWOT 2020-1A D",354104,5398850,"MARRIOT VACATIONS WORLDWIDE OWNER TRUST, 2020-1",5184991,,,"BB        ",,"-/BB/-","7.140000 %","ABS",,"Mezz",,,3000,"Long",,"Consumer Loan ABS","USD","",0.8154164196,,,
196655411,2021-05-16 00:00:00.0000000,"Bond","LPSLT 2020-2GF C","USD",3801000.00,3801000.00,2021-04-30 00:00:00.0000000,"Barclays Capital",94.6120000000,3596202.12,9608.08,"53948KAC3","US53948KAC36","INARI FUND LP",205,,,"LPSLT 2020-2GF C",354108,5398854,"LOAN PAL SOLAR LOAN LTD.",5184993,,,,,"-/-/-","3.500000 %","ABS",,"Mezz",,,3000,"Long",,"ABS","USD","",1,,,
196655416,2021-05-16 00:00:00.0000000,"Bond","STACR 2020-HQA3 B2","USD",1150000.00,1150000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",120.7349200000,1388451.58,6456.69,"35565MBE3","US35565MBE30","INARI FUND LP",205,,,"STACR 2020-HQA3 B2",354110,5398856,"STRUCTURED AGENCY CREDIT RISK DEBT NOTES 2020-HQA3",5184994,,,,,"-/-/-","1M L + 10 bps","CRT",,"Mezz CRT",,,3000,"Long",,"CRT","USD","US0001M",1,,,
196655466,2021-05-16 00:00:00.0000000,"Bond","SRFC 2020-2A D","USD",2740000.00,1955045.52,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",107.1844600000,2095504.98,9304.93,"826525AD9","US826525AD90","INARI FUND LP",205,,,"SRFC 2020-2A D",354115,5398861,"SIERRA RECEIVABLES FUNDING CO LLC 2020-2",5184999,,,"BB        ",,"-/BB/-","6.590000 %","ABS",,"Mezz",,,3000,"Long",,"Consumer Loan ABS","USD","",0.7135202614,,,
196655481,2021-05-16 00:00:00.0000000,"Bond","CRMN 2018-1A E","USD",2035000.00,2035000.00,2021-05-06 00:00:00.0000000,"Traded Level",95.7000000000,1947495.00,7400.33,"14889NAA4","US14889NAA46","INARI FUND LP",205,,,"CRMN 2018-1A E",354121,5398867,"CATAMARAN CLO 2018-1 LTD.",5185004,,,"BB-       ",,"-/BB-/-","3M L + 6 bps","HY",,"MEZZ",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655521,2021-05-16 00:00:00.0000000,"Bond","ARES 2015-2A ER","USD",2245500.00,2245500.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",100.1943000000,2249863.01,11855.82,"04015HAL1","US04015HAL15","INARI FUND LP",205,,,"ARES 2015-2A ER",354125,5398871,"ARES XXXIV CLO LTD.",5183976,,,"BB-       ",,"-/BB-/-","3M L + 6 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655522,2021-05-16 00:00:00.0000000,"Bond","EWIM 2019-1A E","USD",1431000.00,1431000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",100.2595000000,1434713.44,7852.79,"27581MAA9","US27581MAA99","INARI FUND LP",205,,,"EWIM 2019-1A E",354127,5398873,"EAST WEST INVESTMENT MANAGEMENT CLO 2019-1",5185008,,,"BB-       ",,"-/BB-/-","3M L + 7 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655528,2021-05-16 00:00:00.0000000,"Bond","NBCLO 2016-1A DR","USD",1788000.00,1788000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",99.5824000000,1780533.31,6069.08,"65023UAE9","US65023UAE91","INARI FUND LP",205,,,"NBCLO 2016-1A DR",354128,5398874,"NEWARK BSL CLO 1 LTD",5185009,,,,,"-/-/-","3M L + 6 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655529,2021-05-16 00:00:00.0000000,"Bond","MORGN 2019-4A E","USD",1757000.00,1757000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",99.2717000000,1744203.77,9121.49,"04623GAA1","US04623GAA13","INARI FUND LP",205,,,"MORGN 2019-4A E",354130,5398876,"ASSURANT CLO IV, LTD",5185011,,,,,"-/-/-","3M L + 7 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655532,2021-05-16 00:00:00.0000000,"Bond","HINTT 2020-A D","USD",1000000.00,808799.03,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",103.5457200000,837476.78,864.97,"40439HAD1","US40439HAD17","INARI FUND LP",205,,,"HINTT 2020-A D",354132,5398877,"HIN TIMESHARE TRUST",5185012,,,"BB        ",,"-/BB/-","5.500000 %","ABS",,"Mezz",,,3000,"Long",,"Consumer Loan ABS","USD","",0.8087990277,,,
196655533,2021-05-16 00:00:00.0000000,"Bond","HINTT 2020-A E","USD",2640000.00,2135229.43,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",103.5230300000,2210454.21,2698.69,"40439HAE9","US40439HAE99","INARI FUND LP",205,,,"HINTT 2020-A E",354131,5398878,"HIN TIMESHARE TRUST",5185012,,,"B         ",,"-/B/-","6.500000 %","ABS",,"Mezz",,,3000,"Long",,"Consumer Loan ABS","USD","",0.8087990273,,,
196655556,2021-05-16 00:00:00.0000000,"Bond","PARL 2019-1A E","USD",2160000.00,2160000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",95.8982000000,2071401.12,10776.87,"69916YAA1","US69916YAA10","INARI FUND LP",205,,,"PARL 2019-1A E",354133,5398879,"PARALLEL 2019-1 CLO",5185013,,,"BB-       ",,"-/BB-/-","3M L + 6 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655558,2021-05-16 00:00:00.0000000,"Bond","LLEND 2020-1A C","USD",1640000.00,1640000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",105.1684200000,1724762.09,297.93,"50202HAC7","US50202HAC79","INARI FUND LP",205,,,"LLEND 2020-1A C",354134,5398880,"LIBERTY LENDING ABS TRUST 2020-1",5185014,,,,,"-/-/-","6.540000 %","ABS",,"Mezz",,,3000,"Long",,"Consumer Loan ABS","USD","",1,,,
196655561,2021-05-16 00:00:00.0000000,"Bond","EART 2020-3A F","USD",3570000.00,3570000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",105.8494000000,3778823.58,551.37,"30166NAL0","US30166NAL01","INARI FUND LP",205,,,"EART 2020-3A F",354135,5398881,"EXETER AUTOMOBILE RECEIVABLES TRUST 2020-3",5185015,,,"B         ",,"-/B/-","5.560000 %","ABS",,"Mezz",,,3000,"Long",,"Auto Loan ABS","USD","",1,,,
196655562,2021-05-16 00:00:00.0000000,"Bond","STACR 2020-HQA4 B1","USD",1610000.00,1610000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",104.6495600000,1684857.92,4790.76,"35565RBD4","US35565RBD44","INARI FUND LP",205,,,"STACR 2020-HQA4 B1",354136,5398882,"STRUCTURED AGENCY CREDIT RISK DEBT NOTES 2020-HQA4",5185016,,,"B-        ",,"-/B-/-","1M L + 5 bps","CRT",,"Mezz CRT",,,3000,"Long",,"CRT","USD","US0001M",1,,,
196655568,2021-05-16 00:00:00.0000000,"Bond","PAIA 2019-2A D","USD",1521000.00,1521000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",100.0549000000,1521835.03,9317.23,"70018BAA6","US70018BAA61","INARI FUND LP",205,,,"PAIA 2019-2A D",354138,5398884,"PARK AVENUE INSTITUTIONAL ADVISERS CLO 2019-2",5185017,,,"BB-       ",,"-/BB-/-","3M L + 6 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655569,2021-05-16 00:00:00.0000000,"Bond","MIDO 2018-9A E","USD",1428000.00,1428000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",95.2575000000,1360277.10,6433.71,"59802NAA3","US59802NAA37","INARI FUND LP",205,,,"MIDO 2018-9A E",354139,5398885,"MIDOCEAN CREDIT CLO, 2018-9",5185018,,,"BB-       ",,"-/BB-/-","3M L + 6 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655571,2021-05-16 00:00:00.0000000,"Bond","PIPK 2018-1A E","USD",1994000.00,1994000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",96.3730000000,1921677.62,6896.75,"72132CAA1","US72132CAA18","INARI FUND LP",205,,,"PIPK 2018-1A E",354140,5398886,"PIKES PEAK CLO, 2018-1",5185019,,,,,"-/-/-","3M L + 6 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655572,2021-05-16 00:00:00.0000000,"Bond","BCC 2019-2A E","USD",1946000.00,1946000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",99.4301000000,1934909.75,10128.57,"05682MAA3","US05682MAA36","INARI FUND LP",205,,,"BCC 2019-2A E",354144,5398889,"BAIN CAPITAL CREDIT CLO 2019-2",5185022,,,"BB-       ",,"-/BB-/-","3M L + 6 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655595,2021-05-16 00:00:00.0000000,"Bond","AMSR 2020-SFR5 G","USD",2853000.00,2853000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",100.2624200000,2860486.84,4888.14,"03217JAH4","US03217JAH41","INARI FUND LP",205,,,"AMSR 2020-SFR5 G",354145,5398890,"AMSR 2020-SFR5 TRUST",5185023,,,,,"-/-/-","4.112000 %","RMBS","Mezz",,,,3000,"Long",,"Single Family Rental","USD","",1,,,
196655597,2021-05-16 00:00:00.0000000,"Bond","STACR 2020-DNA5 B1","USD",1180000.00,1180000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",105.2445100000,1241885.22,3153.22,"35566ABD0","US35566ABD00","INARI FUND LP",205,,,"STACR 2020-DNA5 B1",354147,5398892,"STRUCTURED AGENCY CREDIT RISK DEBT NOTES 2020-DNA5",5185025,,,"B+        ",,"-/B+/-"," + 4 bps","CRT",,"Mezz CRT",,,3000,"Long",,"CRT","USD","SOFR30A",1,,,
196655602,2021-05-16 00:00:00.0000000,"Bond","STACR 2020-DNA5 B2","USD",1900000.00,1900000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",127.8298400000,2428766.96,12149.45,"35566ABE8","US35566ABE82","INARI FUND LP",205,,,"STACR 2020-DNA5 B2",354148,5398893,"STRUCTURED AGENCY CREDIT RISK DEBT NOTES 2020-DNA5",5185025,,,"NR        ",,"-/NR/-"," + 11 bps","CRT",,"Mezz CRT",,,3000,"Long",,"CRT","USD","SOFR30A",1,,,
196655610,2021-05-16 00:00:00.0000000,"Bond","FRESB 2020-SB79 X1","USD",14842000.00,14580203.89,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",7.4900000000,1092057.27,7507.29,"30316VAF4","US30316VAF40","INARI FUND LP",205,,,"FRESB 2020-SB79 X1",354150,5398895,"FRBS MULTIFAMILY MORTGAGE PASS THROUGH CERTIFICATES 2020-SB79",5185027,,,,,"-/-/-","1.235750 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",0.981842935115,,,
196655611,2021-05-16 00:00:00.0000000,"Bond","FRESB 2020-SB77 X1","USD",16077000.00,15015087.56,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",6.3411100000,952123.22,6813.72,"30316AAJ2","US30316AAJ25","INARI FUND LP",205,,,"FRESB 2020-SB77 X1",354151,5398896,"FRBS MULTIFAMILY MORTGAGE PASS THROUGH CERTIFICATES 2020-SB77",5185028,,,,,"-/-/-","1.089100 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",0.933301891,,,
196655636,2021-05-16 00:00:00.0000000,"Bond","LPSLT 2020-3GS C","USD",7250000.00,7250000.00,2021-04-30 00:00:00.0000000,"Goldman Sachs(Mortgage)",92.0600000000,6674350.00,18326.39,"53948NAC7","US53948NAC74","INARI FUND LP",205,,,"LPSLT 2020-3GS C",354154,5398899,"LOAN PAL SOLAR LOAN LTD.",5185030,,,,,"-/-/-","3.500000 %","ABS",,"Mezz",,,3000,"Long",,"Consumer Loan ABS","USD","",1,,,
196655637,2021-05-16 00:00:00.0000000,"Bond","LPSLT 2020-3GS R","USD",9825060.00,9825060.00,2021-04-30 00:00:00.0000000,"Goldman Sachs(Mortgage)",78.7400000000,7736252.24,0.00,"53948NAD5","US53948NAD57","INARI FUND LP",205,,,"LPSLT 2020-3GS R",354155,5398900,"LOAN PAL SOLAR LOAN LTD.",5185030,,,,,"-/-/-","0.000000 %","ABS",,"Equity",,,3000,"Long",,"Consumer Loan ABS","USD","",1,,,
196655646,2021-05-16 00:00:00.0000000,"Bond","STACR 2020-HQA5 B2","USD",1660000.00,1660000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",111.9653200000,1858624.31,6833.67,"35565TBE8","US35565TBE82","INARI FUND LP",205,,,"STACR 2020-HQA5 B2",354162,5398907,"STRUCTURED AGENCY CREDIT RISK DEBT NOTES 2020-HQA5",5185034,,,"NR        ",,"-/NR/-"," + 7 bps","CRT",,"Mezz",,,3000,"Long",,"CRT","USD","SOFR30A",1,,,
196655653,2021-05-16 00:00:00.0000000,"Bond","SNVA 2020-2A B","USD",4000000.00,3860595.59,2021-04-30 00:00:00.0000000,"CSFB",103.9530000000,4013204.93,9385.54,"86745PAB9","US86745PAB94","INARI FUND LP",205,,,"SNVA 2020-2A B",354166,5398911,"SUNNOVA SOLAR ISSUER, LLC, 2020-2",5185036,,,,,"-/-/-","5.470000 %","ABS",,"Mezz",,,3000,"Long",,"ABS","USD","",0.9651488976,,,
196655675,2021-05-16 00:00:00.0000000,"Bond","CGMS 2012-4A ERR","USD",1936000.00,1936000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",99.0000000000,1916640.00,9646.12,"14310AAE3","US14310AAE38","INARI FUND LP",205,,,"CGMS 2012-4A ERR",354168,5398913,"CARLYLE GLOBAL MARKET STRATEGIES CLO 2012-4",28926,,,,,"-/-/-","3M L + 7 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655684,2021-05-16 00:00:00.0000000,"Bond","APEXC 2019-1A D","USD",1514000.00,1514000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",95.4313000000,1444829.88,8277.51,"03754BAA5","US03754BAA52","INARI FUND LP",205,,,"APEXC 2019-1A D",354171,5398916,"APEX CREDIT CLO LLC 2019-1",5185038,,,,,"-/-/-","3M L + 7 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655691,2021-05-16 00:00:00.0000000,"Bond","LNDPT 2020-VFN1 A1B","USD",1288462.79,1288462.79,2021-05-11 00:00:00.0000000,"Traded Level",100.0000000000,1288462.79,4986.63,"52607AAA3","US52607AAA34","INARI FUND LP",205,,,"LNDPT 2020-VFN1 A1B",354174,5398919,"LENDINGPOINT LLC 2020-VFN1",5185041,,,,,"-/-/-","4.494444 %","ABS",,"Mezz",,,3000,"Long",,"Consumer Loan ABS","USD","US0001M",1,,,
